review,label
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
